Date,Ticker,Close
7/27/2022,TGT,152.6793518
7/28/2022,TGT,157.4394836
7/29/2022,TGT,161.3502808
8/1/2022,TGT,163.4933167
8/2/2022,TGT,161.4490204
8/3/2022,TGT,165.8338776
8/4/2022,TGT,164.4907684
8/5/2022,TGT,164.0661316
8/8/2022,TGT,164.8956909
8/9/2022,TGT,163.0686646
8/10/2022,TGT,167.562149
8/11/2022,TGT,167.4930115
8/12/2022,TGT,170.3372192
8/15/2022,TGT,171.2359161
8/16/2022,TGT,179.066803
8/17/2022,TGT,174.2470398
8/18/2022,TGT,171.9713135
8/19/2022,TGT,165.998764
8/22/2022,TGT,160.9504395
8/23/2022,TGT,160.9603729
8/24/2022,TGT,162.1131439
8/25/2022,TGT,166.4559021
8/26/2022,TGT,159.6187897
8/29/2022,TGT,157.7008209
8/30/2022,TGT,159.7777863
8/31/2022,TGT,159.3405304
9/1/2022,TGT,163.8124847
9/2/2022,TGT,163.5739899
9/6/2022,TGT,162.5603485
9/7/2022,TGT,169.7253876
9/8/2022,TGT,170.828476
9/9/2022,TGT,172.5675659
9/12/2022,TGT,172.7663269
9/13/2022,TGT,165.2037659
9/14/2022,TGT,164.3491211
9/15/2022,TGT,163.9814148
9/16/2022,TGT,163.0671539
9/19/2022,TGT,163.7329865
9/20/2022,TGT,159.0324707
9/21/2022,TGT,158.0386963
9/22/2022,TGT,152.006546
9/23/2022,TGT,151.6587219
9/26/2022,TGT,147.7830353
9/27/2022,TGT,147.5445251
9/28/2022,TGT,154.8983917
9/29/2022,TGT,150.8438263
9/30/2022,TGT,147.4650269
10/3/2022,TGT,150.8438263
10/4/2022,TGT,155.9816132
10/5/2022,TGT,155.4350433
10/6/2022,TGT,154.7791443
10/7/2022,TGT,151.3903961
10/10/2022,TGT,152.1456757
10/11/2022,TGT,153.5369415
10/12/2022,TGT,153.1990662
10/13/2022,TGT,153.1593018
10/14/2022,TGT,144.7818604
10/17/2022,TGT,148.3196716
10/18/2022,TGT,156.2499237
10/19/2022,TGT,154.4213867
10/20/2022,TGT,153.437561
10/21/2022,TGT,158.1977081
10/24/2022,TGT,160.8113251
10/25/2022,TGT,164.76651
10/26/2022,TGT,165.7304535
10/27/2022,TGT,165.8596344
10/28/2022,TGT,166.4757843
10/31/2022,TGT,163.2261658
11/1/2022,TGT,163.5640411
11/2/2022,TGT,159.2014008
11/3/2022,TGT,158.8039093
11/4/2022,TGT,158.634964
11/7/2022,TGT,158.8734589
11/8/2022,TGT,160.6125488
11/9/2022,TGT,152.0363617
11/10/2022,TGT,163.3553619
11/11/2022,TGT,172.2396393
11/14/2022,TGT,172.1799927
11/15/2022,TGT,178.9799957
11/16/2022,TGT,155.4700012
6/28/2022,GOOG,112.5715027
6/29/2022,GOOG,112.2565002
6/30/2022,GOOG,109.3724976
7/1/2022,GOOG,109.0810013
7/5/2022,GOOG,113.887001
7/6/2022,GOOG,115.213501
7/7/2022,GOOG,119.3059998
7/8/2022,GOOG,120.1685028
7/11/2022,GOOG,116.5224991
7/12/2022,GOOG,114.8495026
7/13/2022,GOOG,112.1869965
7/14/2022,GOOG,111.4400024
7/15/2022,GOOG,112.7669983
7/18/2022,GOOG,109.9100037
7/19/2022,GOOG,114.6200027
7/20/2022,GOOG,114.6999969
7/21/2022,GOOG,115.0400009
7/22/2022,GOOG,108.3600006
7/25/2022,GOOG,108.2099991
7/26/2022,GOOG,105.4400024
7/27/2022,GOOG,113.5999985
7/28/2022,GOOG,114.5899963
7/29/2022,GOOG,116.6399994
8/1/2022,GOOG,115.4800034
8/2/2022,GOOG,115.9000015
8/3/2022,GOOG,118.7799988
8/4/2022,GOOG,118.8700027
8/5/2022,GOOG,118.2200012
8/8/2022,GOOG,118.1399994
8/9/2022,GOOG,117.5
8/10/2022,GOOG,120.6500015
8/11/2022,GOOG,119.8199997
8/12/2022,GOOG,122.6500015
8/15/2022,GOOG,122.8799973
8/16/2022,GOOG,122.5100021
8/17/2022,GOOG,120.3199997
8/18/2022,GOOG,120.8600006
8/19/2022,GOOG,118.1200027
8/22/2022,GOOG,115.0699997
8/23/2022,GOOG,114.7699966
8/24/2022,GOOG,114.6999969
8/25/2022,GOOG,117.6999969
8/26/2022,GOOG,111.3000031
8/29/2022,GOOG,110.3399963
8/30/2022,GOOG,109.9100037
8/31/2022,GOOG,109.1500015
9/1/2022,GOOG,110.5500031
9/2/2022,GOOG,108.6800003
9/6/2022,GOOG,107.4800034
9/7/2022,GOOG,110.4800034
9/8/2022,GOOG,109.4199982
9/9/2022,GOOG,111.7799988
9/12/2022,GOOG,111.8700027
9/13/2022,GOOG,105.3099976
9/14/2022,GOOG,105.8700027
9/15/2022,GOOG,103.9000015
9/16/2022,GOOG,103.6299973
9/19/2022,GOOG,103.8499985
9/20/2022,GOOG,101.8300018
9/21/2022,GOOG,100.0100021
9/22/2022,GOOG,100.5699997
9/23/2022,GOOG,99.16999817
9/26/2022,GOOG,98.80999756
9/27/2022,GOOG,98.08999634
9/28/2022,GOOG,100.7399979
9/29/2022,GOOG,98.08999634
9/30/2022,GOOG,96.15000153
10/3/2022,GOOG,99.30000305
10/4/2022,GOOG,102.4100037
10/5/2022,GOOG,102.2200012
10/6/2022,GOOG,102.2399979
10/7/2022,GOOG,99.56999969
10/10/2022,GOOG,98.70999908
10/11/2022,GOOG,98.05000305
10/12/2022,GOOG,98.30000305
10/13/2022,GOOG,99.70999908
10/14/2022,GOOG,97.18000031
10/17/2022,GOOG,100.7799988
10/18/2022,GOOG,101.3899994
10/19/2022,GOOG,100.2900009
10/20/2022,GOOG,100.5299988
10/21/2022,GOOG,101.4800034
10/24/2022,GOOG,102.9700012
10/25/2022,GOOG,104.9300003
10/26/2022,GOOG,94.81999969
10/27/2022,GOOG,92.59999847
10/28/2022,GOOG,96.58000183
10/31/2022,GOOG,94.66000366
11/1/2022,GOOG,90.5
11/2/2022,GOOG,87.06999969
11/3/2022,GOOG,83.48999786
11/4/2022,GOOG,86.69999695
11/7/2022,GOOG,88.65000153
11/8/2022,GOOG,88.91000366
11/9/2022,GOOG,87.40000153
11/10/2022,GOOG,94.16999817
11/11/2022,GOOG,96.73000336
11/14/2022,GOOG,96.02999878
11/15/2022,GOOG,98.72000122
11/16/2022,GOOG,98.98999786
